Flight date,gross
2018-04-16,32618
2018-04-16,29917
2017-09-07,3123
2017-07-30,3818
2017-07-31,7802
2017-07-31,7548
2017-08-03,6509
2017-12-03,5061
2017-12-03,5167
2017-08-09,2537
2017-08-09,8476
2017-08-12,6203
2017-08-12,7965
2017-08-06,5127
2017-10-26,6159
2017-11-01,5154
2017-11-01,2868
2017-11-01,2052
2017-11-01,2233
2017-11-01,4608
2017-11-01,8390
2017-11-23,7462
2017-11-23,8880
2017-11-23,8712
2017-11-01,3282
2017-11-01,2861
2017-11-01,3530
2017-11-01,2755
2017-11-01,5747
2017-11-01,2578
2017-11-01,4224
2017-11-01,3574
2017-11-01,7961
2017-08-01,2956
2017-08-01,6058
2017-08-01,2677
2018-09-16,9710
2018-09-16,4861
2018-09-16,9507
2018-09-16,3430
2017-08-13,5402
2017-07-12,5410
2017-07-12,6727
2017-09-06,62992
2017-09-06,71141
2017-09-06,85089
2017-09-06,72274
2017-09-29,2775
2017-09-29,846
2017-09-29,7950
2018-05-19,5308
2017-08-02,1713
2017-08-02,1169
2017-08-02,1591
2017-10-10,17410
2017-06-01,18658
2017-07-01,57091
2017-09-22,3691
2017-08-22,842
2017-08-22,867
2017-08-04,8308
2017-10-16,6521
2017-10-16,4154
2017-10-16,5693
2017-10-16,8535
2017-08-31,70334
2017-08-31,52958
2017-08-31,79378
2017-08-31,94900
2017-09-01,9771
2017-09-01,2311
2017-08-25,6969
2017-04-01,93193
2017-06-01,92661
2017-08-14,6289
2017-08-09,3740
2018-02-02,17459
2018-02-26,15001
2018-02-26,36675
2017-09-12,65654
2017-09-12,59994
2017-09-12,60184
2017-09-12,53406
2017-09-27,90154
2017-09-27,88678
2017-09-27,87050
2017-09-27,58612
2017-10-11,62754
2017-10-11,82909
2017-10-11,80338
2017-10-11,88831
2017-08-16,43792
2017-12-29,43115
2017-10-13,2617
2017-09-19,45316
2017-09-19,23146
2017-08-07,595
2017-08-07,1029
2017-08-07,657
2017-08-07,847
2018-05-15,9628
2017-08-15,5127
2017-08-15,5975
2017-08-16,3473
2017-08-16,3010
2017-08-18,5050
2017-08-18,2876
2017-10-09,5965
2017-08-12,2914
2017-08-12,4182
2017-08-23,44167
2017-08-23,37044
2017-08-23,27440
2017-08-09,7051
2017-09-16,7414
2018-05-25,8696
2018-04-08,32436
2017-09-05,9042
2017-09-05,8780
2017-09-09,921
2017-12-23,22333
2017-12-30,28627
2018-01-06,14136
2018-01-13,22264
2018-01-20,14347
2018-01-27,48648
2017-12-22,24067
2017-12-29,43083
2018-01-05,32195
2018-01-12,39918
2018-01-19,13299
2018-01-26,35954
2017-08-09,195
2017-08-10,1059
2017-08-10,1954
2017-08-10,1391
2017-08-10,1739
2018-04-16,5453
2017-08-17,8276
2017-09-12,6034
2017-09-12,6010
2017-09-12,5868
2017-08-14,6043
2017-08-13,980
2017-08-13,1289
2017-08-13,945
2017-08-13,1767
2017-08-20,9489
2017-12-01,1535
2017-08-19,6835
2017-08-19,7508
2017-08-21,6506
2017-08-21,4197
2017-08-22,2499
2017-08-22,3255
2017-08-23,5508
2017-08-23,5816
2017-08-25,9749
2017-08-25,8089
2017-08-26,6138
2017-08-26,8155
2017-08-15,1829
2017-12-29,23732
2017-12-29,44504
2018-05-13,7081
2018-05-20,7313
2018-05-27,7887
2018-06-03,7300
2018-06-10,8869
2018-06-17,4337
2018-06-24,7409
2018-07-01,2768
2018-07-08,6551
2018-07-15,2953
2018-07-22,2506
2018-07-29,2424
2018-08-05,8052
2018-08-12,5839
2018-08-19,3830
2018-08-26,2490
2018-09-02,9226
2018-09-09,3348
2018-09-16,8580
2018-09-23,7562
2018-09-30,6586
2017-08-16,7319
2017-08-16,5758
2017-09-18,7557
2017-10-24,9072
2017-10-24,7004
2017-09-01,13219
2017-08-30,40552
2017-08-17,5117
2018-03-20,2124
2017-08-18,9509
2017-08-18,2196
2017-08-30,6430
2017-10-22,26301
2017-08-18,28495
2017-08-18,14898
2017-08-18,18161
2017-08-18,43264
2017-10-05,4279
2017-10-05,9550
2017-10-05,8156
2017-11-12,20457
2017-09-26,337
2017-09-26,298
2017-09-19,5898
2017-08-24,6380
2017-08-26,5123
2017-08-22,8502
2017-10-19,2012
2017-08-26,3953
2017-08-22,3361
2017-08-22,2750
2017-08-22,2915
2017-09-28,712
2017-09-29,714
2017-09-22,1218
2017-09-22,1171
2017-11-29,26230
2017-10-30,21573
2018-01-17,3479
2018-02-07,7502
2018-02-13,24989
2017-11-04,4923
2017-11-14,3652
2017-08-23,8569
2018-05-07,9863
2018-05-07,2318
2018-05-07,6660
2018-05-07,4123
2018-05-07,6165
2018-05-07,8057
2018-05-07,4656
2018-05-07,2971
2018-05-14,2448
2018-05-14,3016
2018-05-14,6778
2018-05-14,7098
2018-05-14,6215
2018-05-14,6807
2018-05-14,8148
2018-05-14,6239
2018-03-21,9920
2017-08-24,2384
2018-01-11,5405
2018-01-11,2105
2017-09-06,22767
2017-08-24,8322
2017-08-30,9189
2017-08-24,75010
2017-09-04,5089
2017-09-09,9233
2017-11-18,4359
2017-08-26,2761
2017-10-18,7285
2017-10-18,2918
2017-09-05,9953
2017-09-05,2402
2017-09-06,5339
2017-09-06,3081
2017-09-09,4133
2017-09-09,2008
2017-09-10,2417
2017-09-10,7924
2018-04-13,8549
2018-04-13,7499
2018-04-13,2641
2018-04-13,12875
2018-04-13,33728
2018-04-13,41457
2017-10-29,12567
2017-10-29,40501
2017-09-27,1759
2017-10-13,8463
2017-09-13,4359
2017-10-20,47437
2017-08-29,9356
2017-09-27,8360
2017-09-13,2488
2017-10-16,17501
2017-11-01,24029
2017-11-01,28848
2017-11-01,21403
2017-08-29,2199
2017-09-15,5017
2017-09-13,4217
2017-09-17,1272
2017-10-20,9237
2017-10-20,4159
2017-10-20,8200
2017-10-20,3408
2017-09-14,7532
2017-09-14,2106
2017-10-19,8038
2017-10-19,5506
2017-09-03,3525
2017-08-30,5927
2017-12-02,38284
2017-09-29,1944
2017-08-30,62209
2017-11-23,6017
2017-11-23,9705
2017-08-26,4543
2017-08-26,9382
2017-08-30,9053
2017-08-30,778
2017-08-30,5671
2017-08-30,6401
2017-09-09,1879
2017-10-16,37900
2018-03-21,11173
2017-09-24,562
2017-09-24,1380
2017-10-31,6137
2018-03-13,7145
2018-05-02,32417
2017-09-28,6522
2017-09-13,924
2017-09-13,1238
2017-11-07,33187
2017-11-07,39296
2018-04-28,5559
2018-04-28,3083
2017-08-31,46440
2017-08-31,11491
2017-09-01,7643
2017-09-04,31442
2017-09-04,22596
2017-09-01,91876
2017-11-01,2948
2017-11-01,4143
2017-09-14,3167
2017-09-01,1063
2017-09-12,4669
2017-10-30,13268
2017-12-04,45053
2017-05-07,4491
2017-09-13,1601
2017-09-13,1687
2017-09-13,1758
2017-09-13,1993
2017-09-13,7401
2017-10-03,4835
2017-10-03,7232
2018-05-31,5331
2017-09-19,1653
2017-09-29,623
2017-09-09,5713
2017-12-08,8796
2017-09-04,2818
2018-06-07,7740
2018-06-07,9951
2018-01-29,7169
2017-09-04,3929
2017-09-06,2269
2017-09-17,4238
2017-09-17,6747
2017-09-17,5056
2017-09-17,3746
2017-11-30,9613
2017-11-30,7084
2017-12-06,15517
2017-09-12,6610
2017-09-05,1465
2017-11-22,9946
2017-09-04,3737
2017-09-04,5955
2017-09-04,5219
2017-09-04,3002
2017-09-04,5071
2017-09-03,2024
2017-09-03,5106
2017-09-03,6149
2017-09-03,2761
2017-09-03,3512
2017-09-08,4386
2017-09-08,2672
2017-09-17,2347
2017-09-17,8722
2017-09-17,9579
2017-09-11,8408
2017-09-11,4201
2017-09-12,3614
2017-09-12,4856
2017-09-12,2251
2017-09-12,4241
2017-09-13,7324
2017-09-13,2260
2017-09-19,8434
2017-09-19,8235
2017-09-23,9369
2017-09-23,7079
2017-09-06,973
2017-09-07,859
2017-12-18,3340
2017-09-06,1905
2018-03-29,4681
2017-09-07,1164
2017-09-18,5776
2017-09-08,3175
2017-12-28,5887
2017-12-28,8960
2017-12-28,6606
2017-12-28,7603
2017-09-08,24159
2017-09-07,4766
2017-09-07,9654
2017-09-07,9322
2017-09-08,6302
2017-11-06,7484
2017-09-07,9606
2018-02-21,2451
2018-02-21,7251
2017-10-04,6768
2017-10-04,8302
2017-09-13,45145
2018-05-12,6526
2018-05-12,3621
2018-05-10,8517
2018-05-10,8484
2017-10-13,4294
2017-11-22,9864
2017-11-02,3286
2017-09-11,9861
2017-11-09,2639
2017-11-09,2931
2017-09-08,8065
2017-09-08,7180
2017-09-21,9558
2017-08-03,86415
2017-09-15,16624
2017-09-15,27614
2017-09-12,41117
2018-01-09,3422
2017-09-22,6879
2017-10-01,8773
2017-09-14,6724
2017-09-13,27964
2017-09-12,84106
2017-09-12,3121
2017-09-10,2263
2017-09-10,9630
2017-09-10,3678
2017-09-10,7698
2017-09-13,16084
2017-09-13,48652
2018-01-01,46864
2018-01-01,29266
2017-09-11,6210
2018-05-12,5129
2017-09-13,1776
2017-09-13,1190
2017-08-30,63650
2017-09-14,1514
2017-11-23,3142
2017-11-01,16292
2017-09-13,28864
2017-09-27,14338
2017-09-13,2675
2017-09-13,2906
2017-11-01,4099
2017-11-01,2949
2017-11-01,4761
2017-09-13,5634
2017-09-13,4592
2017-09-13,9991
2017-09-13,2337
2017-10-28,9605
2017-09-14,4051
2017-09-13,4105
2017-09-17,5051
2017-09-14,6827
2017-10-28,1667
2017-09-16,23974
2017-09-16,29333
2017-09-18,3438
2018-01-11,3644
2017-09-15,6231
2017-09-15,5592
2017-09-14,7603
2017-09-30,6234
2017-09-14,8631
2017-09-15,1013
2017-10-20,1700
2017-09-15,1050
2017-09-15,1811
2017-09-15,676
2017-09-15,1793
2017-09-19,8291
2018-06-15,40673
2018-06-15,23452
2017-09-17,7350
2017-09-22,790
2017-09-22,1887
2018-06-21,8470
2018-06-21,5305
2018-06-21,8531
2018-06-21,5756
2018-06-22,8461
2018-06-22,6506
2018-06-22,7604
2018-06-22,4376
2018-06-24,2446
2018-06-24,7087
2018-06-24,4060
2018-06-24,2320
2018-06-24,6280
2018-06-24,9457
2018-06-24,5346
2018-06-24,5364
2018-06-24,6137
2018-06-24,6946
2018-06-24,8331
2018-06-24,6486
2017-09-14,4455
2017-09-14,8723
2017-09-14,7739
2017-09-14,8796
2017-09-14,9140
2017-09-14,8590
2017-09-18,6072
2017-09-18,3369
2017-09-18,4631
2017-09-18,7880
2017-09-17,6804
2017-10-12,7643
2017-10-12,5045
2017-09-17,7596
2017-09-18,7317
2017-09-15,53676
2017-09-15,65335
2017-09-15,99437
2017-09-15,55985
2017-09-15,69480
2017-09-22,20552
2017-09-22,18461
2017-11-11,3984
2017-11-11,5640
2017-11-11,6564
2017-11-11,5583
2017-11-14,4787
2017-11-14,9989
2017-11-14,9201
2017-11-14,3541
2017-09-19,1018
2017-09-19,721
2017-09-19,1278
2018-05-10,1987
2018-05-13,5226
2018-05-18,6618
2018-05-21,1849
2017-09-17,6913
2017-09-19,4550
2018-02-02,5100
2018-02-02,6130
2017-09-17,5643
2017-09-20,1680
2017-09-20,790
2017-10-05,2426
2017-10-12,3532
2017-09-20,3838
2017-09-20,2346
2017-09-20,6691
2017-12-01,2261
2017-12-01,2483
2017-12-01,9164
2017-09-20,8307
2017-09-20,633
2017-10-03,576
2017-09-22,8029
2017-09-22,1293
2017-09-22,1858
2017-09-22,1644
2017-11-03,30459
2017-11-03,25353
2017-09-25,5878
2017-09-27,37072
2017-10-14,2120
2017-10-14,7682
2017-10-14,4845
2017-09-22,6571
2017-10-14,14277
2018-05-12,2788
2017-11-04,732
2017-11-04,869
2017-09-25,3848
2017-09-25,6205
2017-09-25,3837
2017-09-25,2536
2017-10-02,35411
2017-09-25,5311
2017-09-25,8866
2017-10-02,9724
2017-10-02,5398
2017-09-26,3799
2017-09-26,5913
2017-09-27,7246
2017-09-27,2083
2017-09-26,29278
2017-09-26,33285
2017-09-26,22911
2017-10-23,5576
2017-10-23,4130
2017-10-03,25252
2017-09-23,9454
2017-09-23,7391
2017-09-25,9073
2017-11-03,923
2017-09-25,5133
2018-05-09,2057
2018-05-09,3268
2018-10-09,4078
2018-10-09,8276
2017-09-22,35049
2017-09-30,94560
2017-10-03,282
2017-10-03,305
2017-10-03,137
2017-10-03,465
2017-10-03,495
2017-10-03,274
2018-05-17,6709
2017-12-06,37742
2017-09-25,47579
2017-09-28,9912
2018-05-26,9440
2018-06-02,6122
2018-06-09,6037
2018-06-16,4640
2018-06-23,4597
2018-06-30,9500
2018-07-07,4468
2018-07-14,7957
2018-07-21,9970
2018-07-28,7755
2018-08-04,9905
2018-08-11,9938
2018-08-18,9509
2018-08-25,9487
2018-09-01,6327
2018-09-08,7782
2018-05-26,2201
2018-06-02,5591
2018-06-09,3985
2018-06-16,2836
2018-06-23,5232
2018-06-30,6062
2018-07-07,5805
2018-07-14,6216
2018-07-21,3087
2018-07-28,7488
2018-08-04,5058
2018-08-11,8979
2018-08-18,9771
2018-08-25,3506
2018-09-01,7340
2018-09-08,2585
2018-05-26,2241
2018-06-02,5884
2018-06-09,2762
2018-06-16,3727
2018-06-23,6275
2018-06-30,6172
2018-07-07,9880
2018-07-14,2864
2018-07-21,3278
2018-07-28,8954
2018-08-04,2331
2018-08-11,6096
2018-08-18,4454
2018-08-25,9615
2018-09-01,2485
2018-09-08,9549
2018-09-15,2396
2018-05-27,4580
2018-06-03,8622
2018-06-10,7390
2018-06-17,5794
2018-06-24,3641
2018-07-01,2489
2018-07-08,9571
2018-07-15,6213
2018-07-22,4235
2018-07-29,4425
2018-08-05,2329
2018-08-12,7640
2018-08-19,7008
2018-08-26,4941
2018-09-02,3516
2018-09-09,5651
2018-09-16,2301
2018-09-23,3666
2018-05-02,6645
2018-05-05,7750
2018-05-12,6350
2018-05-19,3948
2018-10-03,3204
2018-10-06,6287
2018-10-13,6350
2018-10-20,9015
2018-10-27,2274
2018-11-03,4814
2018-11-10,3220
2017-11-08,68369
2017-11-08,74418
2017-11-08,59860
2017-11-08,97618
2017-09-26,3628
2018-03-25,4253
2018-03-25,2989
2018-03-25,7748
2018-03-25,7673
2017-10-04,8631
2017-10-05,4422
2018-01-18,6832
2018-01-18,2151
2017-09-26,1675
2017-10-30,4306
2017-10-30,5616
2017-10-30,4440
2017-11-06,2199
2017-11-06,2305
2017-11-06,9524
2017-11-13,8845
2017-11-13,2808
2017-11-13,5968
2017-12-09,561
2017-09-28,1020
2017-09-28,992
2017-09-28,8512
2017-09-27,6000
2017-09-27,8916
2017-10-08,4798
2017-10-08,9483
2017-10-08,8221
2017-09-27,20682
2017-09-30,3154
2018-09-03,4572
2017-09-28,21401
2018-06-24,47778
2018-07-01,31854
2018-07-08,15381
2018-07-15,15451
2018-07-22,19739
2018-07-29,44568
2018-08-05,21698
2018-08-12,26027
2018-08-19,24277
2017-10-02,4189
2017-09-27,6971
2017-09-28,9264
2017-10-02,648
2017-10-02,1567
2017-10-02,1296
2017-10-02,4547
2017-10-02,4489
2017-10-02,9243
2017-10-02,6064
2017-10-02,1056
2017-10-02,658
2017-10-02,1376
2017-10-02,1648
2017-11-15,47162
2017-11-15,24132
2017-10-06,44041
2017-12-16,38349
2017-12-13,1583
2017-10-03,2414
2017-10-03,8340
2017-10-05,4301
2017-10-05,8627
2017-10-08,5459
2017-10-08,2639
2017-11-21,1027
2017-11-21,858
2017-10-02,51399
2017-11-02,55025
2017-09-02,6827
2017-10-05,2076
2017-10-05,7914
2017-10-05,5752
2017-10-05,2260
2017-10-05,3005
2017-10-05,8152
2017-10-05,7208
2017-10-05,7797
2017-10-05,7796
2017-10-05,4903
2017-10-02,5927
2017-10-14,8108
2018-02-07,7223
2017-10-05,4516
2017-10-24,71476
2017-10-24,58894
2017-10-24,56645
2017-10-24,58653
2017-11-22,7374
2017-10-03,2671
2017-10-17,7327
2017-10-17,7112
2017-10-17,9410
2017-10-17,3035
2017-10-17,2115
2017-10-16,44564
2017-10-06,6037
2017-10-06,6161
2017-10-06,5828
2017-10-09,5853
2017-10-09,6024
2017-10-09,9166
2017-10-09,8139
2017-10-09,9457
2017-10-13,6123
2017-10-13,8210
2017-10-13,6334
2017-10-13,8445
2017-10-13,2866
2017-11-15,70143
2017-11-15,95766
2017-11-15,52011
2017-11-15,75514
2017-11-01,54890
2017-11-01,51892
2017-11-01,74407
2017-11-01,66893
2018-04-24,6894
2017-10-14,8173
2017-10-11,14072
2017-10-11,44793
2017-10-05,9903
2017-10-08,1790
2017-10-14,3159
2017-10-05,3294
2017-10-09,5799
2017-10-09,6195
2017-10-09,7175
2017-10-09,4468
2017-10-09,1487
2017-10-09,826
2017-10-09,1722
2017-10-09,859
2017-10-06,7082
2017-10-06,3095
2018-06-10,3448
2018-06-10,5137
2018-06-10,9878
2017-10-08,3109
2018-03-29,6276
2018-03-29,6917
2017-10-06,7150
2017-10-06,7791
2017-10-06,4896
2017-10-06,2645
2017-10-06,5440
2017-10-17,7957
2017-10-17,9620
2017-10-06,43081
2018-02-02,1179
2018-02-02,1894
2018-02-02,688
2018-02-02,1180
2017-10-09,5302
2017-10-09,9222
2017-10-11,7132
2017-10-11,7105
2017-10-10,4006
2018-01-31,17598
2018-01-31,29870
2018-01-31,18600
2018-01-31,49448
2018-01-31,42666
2018-01-31,19167
2017-10-18,4277
2017-11-02,9212
2017-11-02,8517
2017-11-02,2537
2017-09-05,1166
2017-09-05,1671
2017-09-05,869
2017-11-05,615
2017-10-09,7366
2017-10-09,3155
2018-03-02,8988
2018-03-02,3265
2018-03-02,8610
2017-10-08,38207
2017-10-17,4670
2017-10-19,7412
2017-10-14,6618
2018-09-06,9179
2018-09-06,8145
2017-12-06,3086
2017-10-12,2709
2017-10-10,36365
2018-01-17,5464
2018-01-17,3566
2018-01-17,3651
2018-01-17,8398
2018-01-17,9883
2018-01-17,9092
2017-10-24,3068
2017-10-10,4383
2017-12-07,3170
2017-11-14,2622
2017-11-14,2105
2017-10-19,9999
2017-10-19,6150
2017-10-19,2195
2017-10-10,5441
2017-10-10,9964
2018-06-01,1617
2018-06-01,5381
2018-06-03,1802
2017-10-11,8689
2017-10-11,3317
2017-10-27,7664
2018-02-26,39851
2018-02-26,47287
2018-02-26,33828
2018-02-26,24157
2018-02-26,31572
2018-02-26,14704
2018-02-26,44397
2018-02-26,42927
2017-10-11,8105
2017-10-11,7637
2017-11-02,49227
2017-10-11,4673
2017-10-18,2965
2017-10-18,5395
2017-10-18,4869
2017-10-18,9374
2017-10-18,4165
2017-10-11,21622
2017-10-09,9266
2017-10-09,7517
2017-10-09,9609
2017-10-09,3713
2017-10-09,4771
2017-10-16,8008
2017-10-16,7312
2017-10-17,4975
2017-10-17,3136
2017-10-21,2865
2017-10-21,7882
2017-10-18,508
2017-12-04,10008
2017-10-17,3776
2017-10-18,42981
2017-10-13,2350
2017-10-27,1887
2017-10-27,650
2017-10-16,7123
2017-10-18,8784
2017-10-16,3291
2017-10-16,7236
2017-10-16,6327
2017-10-16,5285
2017-10-16,1712
2017-10-16,896
2017-10-16,1422
2017-10-16,1933
2018-02-02,33747
2018-02-09,44532
2018-02-16,27599
2018-02-23,35243
2018-03-02,37223
2018-03-09,38632
2018-03-16,36631
2018-03-23,41107
2018-03-30,31229
2018-04-06,43399
2018-04-13,20298
2018-04-20,26052
2018-04-27,13379
2018-05-04,14848
2018-02-03,41727
2018-02-10,28211
2018-02-17,42685
2018-02-24,24210
2018-03-03,18429
2018-03-10,36349
2018-03-17,28463
2018-03-24,45508
2018-03-31,21815
2018-04-07,49145
2018-04-14,44512
2018-04-21,19450
2018-04-28,14614
2018-05-05,39992
2017-12-23,36204
2017-12-30,37742
2018-01-06,46247
2018-02-18,21376
2018-02-25,36775
2018-03-04,19933
2018-04-08,27885
2018-04-15,33158
2018-04-22,41203
2018-04-29,41531
2018-02-18,19234
2018-02-25,13187
2018-03-04,16254
2018-04-08,44762
2018-04-15,43840
2018-04-22,34485
2018-04-29,41512
2017-11-30,4694
2017-11-30,7461
2017-11-28,1038
2017-10-16,9407
2017-10-16,9190
2017-11-24,1587
2017-11-24,621
2018-04-13,1804
2018-04-13,743
2017-10-20,38810
2017-09-28,9931
2017-10-17,1538
2017-02-01,89099
2018-02-14,6045
2018-02-14,6016
2017-10-18,3731
2017-10-28,937
2017-10-17,9868
2017-10-28,4824
2017-10-19,8966
2018-09-14,3621
2017-10-18,8627
2017-10-18,1459
2017-11-03,6481
2017-10-19,6188
2017-10-18,952
2018-05-10,2772
2018-05-10,8217
2017-10-18,17542
2017-10-18,35227
2017-10-18,45741
2017-10-18,29643
2017-10-18,45783
2017-10-18,10459
2017-10-18,30909
2017-10-18,45088
2017-10-18,12227
2017-10-18,35077
2017-10-18,22800
2017-10-18,20679
2017-10-18,22918
2017-10-18,43536
2017-10-18,49449
2017-10-18,36935
2017-10-18,47835
2017-10-18,36163
2017-10-18,44543
2017-10-18,31764
2017-10-19,5643
2017-10-19,8322
2017-10-19,4873
2017-10-19,5001
2017-10-31,9113
2017-12-22,1811
2017-12-22,1726
2017-11-12,5819
2017-11-12,2651
2017-10-02,6134
2017-10-02,9632
2017-10-02,2227
2017-10-02,3867
2017-10-24,4557
2017-10-19,1705
2018-05-18,4721
2018-05-21,7055
2017-10-22,5347
2017-10-23,2731
2017-10-23,2685
2017-10-28,8571
2017-10-28,4581
2018-05-31,3633
2017-11-03,5204
2018-04-10,9583
2017-10-23,3609
2017-10-23,8030
2017-10-23,3694
2017-10-23,3982
2017-10-23,1336
2017-10-23,1898
2017-10-23,1975
2017-10-23,577
2017-10-24,41610
2017-10-24,12280
2017-11-01,41514
2017-11-01,10106
2017-11-23,12963
2017-11-23,21906
2017-11-30,18608
2017-11-30,39531
2017-12-05,39276
2017-12-05,25689
2017-12-13,21512
2017-12-13,12947
2017-11-12,5648
2018-01-04,28933
2018-01-04,46224
2018-01-09,11066
2018-01-09,13850
2018-01-24,45446
2018-01-24,30307
2018-01-31,21656
2018-01-31,26989
2018-02-14,33154
2018-02-14,47210
2018-02-21,11901
2018-02-21,25410
2018-02-27,33226
2018-02-27,13186
2018-03-08,16729
2018-03-08,38573
2018-03-20,24169
2018-03-20,21249
2018-03-28,28008
2018-03-28,33534
2018-06-19,2913
2018-02-22,3913
2018-02-22,2289
2017-10-26,9564
2018-03-01,9980
2018-03-01,6670
2018-04-19,5432
2018-04-19,2891
2018-04-19,6074
2018-04-19,9473
2018-06-14,6904
2018-06-14,7925
2018-06-21,2645
2018-06-21,3035
2018-08-09,2658
2018-08-09,2282
2018-08-16,6814
2018-08-16,3074
2018-10-18,8112
2018-10-18,4330
2018-10-25,7332
2018-10-25,8766
2017-12-01,8963
2017-10-27,13795
2018-02-09,8844
2018-02-09,3768
2018-05-13,3360
2018-05-13,9678
2017-10-24,1846
2017-10-21,17471
2017-10-30,834
2017-10-30,1580
2017-10-31,8248
2017-10-31,2319
2017-10-31,3536
2018-08-22,4073
2018-06-30,5274
2017-11-01,31431
2017-11-01,12862
2017-10-31,7214
2017-10-31,4991
2017-11-04,4089
2017-11-04,4592
2018-02-16,9839
2018-02-16,9282
2018-02-16,3587
2017-10-25,7742
2018-05-14,33589
2017-10-26,8703
2017-10-26,1460
2017-10-26,8897
2017-10-26,1043
2018-01-15,28344
2018-01-15,42564
2017-10-27,2145
2017-12-05,4333
2017-11-09,4975
2017-11-09,9679
2017-11-09,3176
2017-11-09,3253
2018-02-14,4555
2018-02-14,9341
2018-02-14,5148
2018-02-14,7764
2017-10-26,6632
2018-04-29,42471
2017-11-10,7137
2017-11-10,8826
2018-01-09,5512
2018-04-07,5459
2018-04-07,8615
2017-12-10,8936
2017-10-26,2413
2017-10-26,5626
2017-10-26,8003
2017-10-26,6667
2017-12-22,4665
2018-01-05,4190
2017-11-17,1483
2018-05-03,3856
2018-02-26,1961
2018-05-03,4086
2017-11-02,9981
2017-11-12,39907
2017-11-12,40987
2017-09-29,5455
2017-11-29,8532
2017-11-29,6281
2018-09-20,9628
2017-11-23,50320
2017-11-23,98447
2017-11-23,56204
2017-11-23,89426
2017-11-29,90878
2017-11-29,98946
2017-11-29,54675
2017-11-29,70978
2018-01-27,4765
2017-11-04,3812
2017-11-02,2018
2017-11-02,8540
2017-11-02,4408
2017-11-02,4342
2017-03-01,95496
2017-11-02,8000
2017-10-02,6294
2017-11-07,23658
2017-11-07,29988
2018-03-25,14011
2018-04-01,21655
2017-11-08,4992
2017-11-08,4926
2017-11-11,4343
2017-11-11,4484
2017-11-06,6057
2017-11-06,4864
2017-11-06,7641
2018-08-31,5770
2017-12-05,2224
2017-12-05,2017
2017-10-31,9641
2017-10-31,4306
2017-10-31,1408
2017-10-31,564
2017-10-31,1054
2017-11-05,3178
2017-11-05,8660
2017-11-04,34506
2017-11-06,26716
2017-11-06,8405
2017-11-06,8304
2018-09-28,5323
2017-11-06,4006
2017-11-17,3219
2017-11-13,2135
2017-11-09,14114
2017-11-09,12817
2017-11-09,47487
2017-11-07,4214
2017-11-07,2431
2017-12-05,67822
2017-12-05,69221
2017-12-05,80969
2017-12-05,63876
2017-12-13,87643
2017-12-13,82528
2017-12-13,83000
2017-12-13,52476
2017-12-15,2927
2017-11-08,4233
2017-11-08,2881
2018-10-12,8300
2018-10-12,6337
2018-10-17,8286
2018-10-17,6339
2018-05-17,9689
2018-05-17,3917
2018-03-23,8829
2017-12-15,1764
2017-12-15,886
2018-03-29,22459
2018-04-02,44704
2018-04-02,15184
2017-11-28,1036
2017-12-29,1796
2018-02-23,617
2018-02-24,8566
2018-02-23,3746
2018-03-09,1784
2018-05-04,895
2018-01-16,9140
2018-01-16,3110
2018-03-23,6839
2018-03-14,4905
2018-03-14,3382
2017-11-25,4112
2018-07-03,9138
2018-07-03,8090
2017-12-15,9013
2018-01-04,6621
2018-01-04,7245
2017-12-15,933
2017-11-10,13562
2017-11-23,34991
2017-11-23,16439
2017-11-23,48926
2018-01-24,4516
2017-10-14,8028
2017-12-11,45503
2017-12-11,44213
2017-11-15,3169
2017-11-15,4146
2017-11-18,2256
2017-11-18,3340
2017-11-18,9495
2017-11-18,4206
2017-11-16,2150
2017-11-14,8293
2018-02-24,4913
2017-11-13,5638
2017-11-13,911
2017-11-13,1840
2018-05-09,4439
2018-05-04,9804
2018-05-15,5063
2018-05-15,9904
2017-11-25,40784
2017-11-25,11132
2017-11-25,8498
2017-11-25,7160
2018-01-26,1872
2018-01-26,1899
2017-11-14,8774
2017-11-16,11913
2017-11-14,2408
2017-11-14,6969
2017-11-14,7586
2018-10-25,7492
2017-11-14,3278
2017-11-14,2061
2017-11-14,5216
2017-11-14,6598
2017-11-14,6321
2017-11-15,7816
2017-11-15,8992
2018-01-05,5581
2018-01-01,4927
2017-11-19,6937
2017-11-23,27949
2017-11-23,24206
2017-11-15,32613
2017-11-15,8145
2018-06-22,4153
2017-11-16,7183
2017-11-16,4452
2017-11-16,3895
2017-11-16,9023
2017-11-16,5573
2018-04-30,81166
2018-04-30,55469
2017-11-17,10861
2017-11-17,30179
2017-11-17,38599
2017-11-17,40760
2018-05-14,7851
2018-02-03,7952
2017-11-16,3027
2017-11-16,7488
2017-12-13,5810
2018-02-22,10943
2018-05-25,2392
2018-11-14,4196
2017-11-21,9780
2017-11-21,5225
2017-11-22,6529
2017-11-22,2677
2017-11-25,2052
2017-11-25,9261
2018-02-01,98018
2018-02-01,98281
2018-02-01,95476
2018-02-01,57556
2017-12-06,5814
2018-01-15,8862
2018-09-08,8110
2017-12-19,32524
2017-12-19,14942
2018-10-17,8607
2018-10-17,6734
2017-11-01,51981
2017-11-21,10522
2017-11-21,6353
2017-11-21,6880
2017-11-21,5685
2017-11-23,8036
2017-11-21,4760
2018-09-30,18337
2018-09-30,30090
2018-10-01,36002
2017-11-22,7627
2017-11-22,4747
